Brand,Model,Series,RAM,Storage,Cashify Price (INR),Cashify + 3% Price (INR),Cashify Link
"vivo","vivo T4 Lite","T Series","8 GB","128 GB",7600,7828,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-lite-8-gb-128-gb"
"vivo","vivo T4 Lite","T Series","8 GB","256 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-lite-8-gb-256-gb"
"vivo","vivo T4 Ultra","T Series","8 GB","256 GB",78000,80340,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-8-gb-256-gb"
"vivo","vivo T4 Ultra","T Series","8 GB","512 GB",83500,86005,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-8-gb-512-gb"
"vivo","vivo T4 Ultra","T Series","8 GB","1024 GB",88500,91155,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-8-gb-1024-gb"
"vivo","vivo T4 Ultra","T Series","12 GB","256 GB",80400,82812,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-12-gb-256-gb"
"vivo","vivo T4 Ultra","T Series","12 GB","512 GB",85900,88477,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-12-gb-512-gb"
"vivo","vivo T4 Ultra","T Series","12 GB","1024 GB",90900,93627,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-12-gb-1024-gb"
"vivo","vivo T4 Ultra","T Series","16 GB","256 GB",82800,85284,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-16-gb-256-gb"
"vivo","vivo T4 Ultra","T Series","16 GB","512 GB",88300,90949,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-16-gb-512-gb"
"vivo","vivo T4 Ultra","T Series","16 GB","1024 GB",93300,96099,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t4-ultra-16-gb-1024-gb"
"vivo","vivo T5x","T Series","6 GB","128 GB",11500,11845,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-6-gb-128-gb"
"vivo","vivo T5x","T Series","6 GB","256 GB",17500,18025,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-6-gb-256-gb"
"vivo","vivo T5x","T Series","6 GB","512 GB",23000,23690,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-6-gb-512-gb"
"vivo","vivo T5x","T Series","8 GB","128 GB",12700,13081,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-8-gb-128-gb"
"vivo","vivo T5x","T Series","8 GB","256 GB",18700,19261,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-8-gb-256-gb"
"vivo","vivo T5x","T Series","8 GB","512 GB",24200,24926,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-8-gb-512-gb"
"vivo","vivo T5x","T Series","12 GB","128 GB",15100,15553,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-12-gb-128-gb"
"vivo","vivo T5x","T Series","12 GB","256 GB",21100,21733,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-12-gb-256-gb"
"vivo","vivo T5x","T Series","12 GB","512 GB",26600,27398,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5x-12-gb-512-gb"
"vivo","vivo T5 Pro","T Series","8 GB","128 GB",68000,70040,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-8-gb-128-gb"
"vivo","vivo T5 Pro","T Series","8 GB","256 GB",74000,76220,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-8-gb-256-gb"
"vivo","vivo T5 Pro","T Series","8 GB","512 GB",79000,81370,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-8-gb-512-gb"
"vivo","vivo T5 Pro","T Series","8 GB","1024 GB",84000,86520,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-8-gb-1024-gb"
"vivo","vivo T5 Pro","T Series","12 GB","128 GB",70400,72512,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-12-gb-128-gb"
"vivo","vivo T5 Pro","T Series","12 GB","256 GB",76400,78692,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-12-gb-256-gb"
"vivo","vivo T5 Pro","T Series","12 GB","512 GB",81400,83842,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-12-gb-512-gb"
"vivo","vivo T5 Pro","T Series","12 GB","1024 GB",86400,88992,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-12-gb-1024-gb"
"vivo","vivo T5 Pro","T Series","16 GB","128 GB",72800,74984,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-16-gb-128-gb"
"vivo","vivo T5 Pro","T Series","16 GB","256 GB",78800,81164,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-16-gb-256-gb"
"vivo","vivo T5 Pro","T Series","16 GB","512 GB",83800,86314,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-16-gb-512-gb"
"vivo","vivo T5 Pro","T Series","16 GB","1024 GB",88800,91464,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-t5-pro-16-gb-1024-gb"
"vivo","vivo Y400","Y Series","2 GB","32 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-2-gb-32-gb"
"vivo","vivo Y400","Y Series","2 GB","64 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-2-gb-64-gb"
"vivo","vivo Y400","Y Series","2 GB","128 GB",4000,4120,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-2-gb-128-gb"
"vivo","vivo Y400","Y Series","2 GB","256 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-2-gb-256-gb"
"vivo","vivo Y400","Y Series","4 GB","32 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-4-gb-32-gb"
"vivo","vivo Y400","Y Series","4 GB","64 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-4-gb-64-gb"
"vivo","vivo Y400","Y Series","4 GB","128 GB",5200,5356,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-4-gb-128-gb"
"vivo","vivo Y400","Y Series","4 GB","256 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-4-gb-256-gb"
"vivo","vivo Y400","Y Series","6 GB","32 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-6-gb-32-gb"
"vivo","vivo Y400","Y Series","6 GB","64 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-6-gb-64-gb"
"vivo","vivo Y400","Y Series","6 GB","128 GB",6400,6592,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-6-gb-128-gb"
"vivo","vivo Y400","Y Series","6 GB","256 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-6-gb-256-gb"
"vivo","vivo Y400","Y Series","8 GB","32 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-8-gb-32-gb"
"vivo","vivo Y400","Y Series","8 GB","64 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-8-gb-64-gb"
"vivo","vivo Y400","Y Series","8 GB","128 GB",7600,7828,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-8-gb-128-gb"
"vivo","vivo Y400","Y Series","8 GB","256 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-8-gb-256-gb"
"vivo","vivo Y400 Pro","Y Series","8 GB","128 GB",68000,70040,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-8-gb-128-gb"
"vivo","vivo Y400 Pro","Y Series","8 GB","256 GB",74000,76220,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-8-gb-256-gb"
"vivo","vivo Y400 Pro","Y Series","8 GB","512 GB",79000,81370,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-8-gb-512-gb"
"vivo","vivo Y400 Pro","Y Series","8 GB","1024 GB",84000,86520,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-8-gb-1024-gb"
"vivo","vivo Y400 Pro","Y Series","12 GB","128 GB",70400,72512,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-12-gb-128-gb"
"vivo","vivo Y400 Pro","Y Series","12 GB","256 GB",76400,78692,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-12-gb-256-gb"
"vivo","vivo Y400 Pro","Y Series","12 GB","512 GB",81400,83842,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-12-gb-512-gb"
"vivo","vivo Y400 Pro","Y Series","12 GB","1024 GB",86400,88992,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-12-gb-1024-gb"
"vivo","vivo Y400 Pro","Y Series","16 GB","128 GB",72800,74984,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-16-gb-128-gb"
"vivo","vivo Y400 Pro","Y Series","16 GB","256 GB",78800,81164,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-16-gb-256-gb"
"vivo","vivo Y400 Pro","Y Series","16 GB","512 GB",83800,86314,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-16-gb-512-gb"
"vivo","vivo Y400 Pro","Y Series","16 GB","1024 GB",88800,91464,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-y400-pro-16-gb-1024-gb"
"vivo","vivo S2","S Series","6 GB","128 GB",14000,14420,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-6-gb-128-gb"
"vivo","vivo S2","S Series","6 GB","256 GB",20000,20600,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-6-gb-256-gb"
"vivo","vivo S2","S Series","6 GB","512 GB",25500,26265,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-6-gb-512-gb"
"vivo","vivo S2","S Series","8 GB","128 GB",15200,15656,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-8-gb-128-gb"
"vivo","vivo S2","S Series","8 GB","256 GB",21200,21836,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-8-gb-256-gb"
"vivo","vivo S2","S Series","8 GB","512 GB",26700,27501,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-8-gb-512-gb"
"vivo","vivo S2","S Series","12 GB","128 GB",17600,18128,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-12-gb-128-gb"
"vivo","vivo S2","S Series","12 GB","256 GB",23600,24308,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-12-gb-256-gb"
"vivo","vivo S2","S Series","12 GB","512 GB",29100,29973,"https://www.cashify.in/sell-old-mobile-phone/used-vivo-s2-12-gb-512-gb"
"OPPO","OPPO A6","A Series","2 GB","32 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-2-gb-32-gb"
"OPPO","OPPO A6","A Series","2 GB","64 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-2-gb-64-gb"
"OPPO","OPPO A6","A Series","2 GB","128 GB",4000,4120,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-2-gb-128-gb"
"OPPO","OPPO A6","A Series","2 GB","256 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-2-gb-256-gb"
"OPPO","OPPO A6","A Series","4 GB","32 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-4-gb-32-gb"
"OPPO","OPPO A6","A Series","4 GB","64 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-4-gb-64-gb"
"OPPO","OPPO A6","A Series","4 GB","128 GB",5200,5356,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-4-gb-128-gb"
"OPPO","OPPO A6","A Series","4 GB","256 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-4-gb-256-gb"
"OPPO","OPPO A6","A Series","6 GB","32 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-6-gb-32-gb"
"OPPO","OPPO A6","A Series","6 GB","64 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-6-gb-64-gb"
"OPPO","OPPO A6","A Series","6 GB","128 GB",6400,6592,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-6-gb-128-gb"
"OPPO","OPPO A6","A Series","6 GB","256 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-6-gb-256-gb"
"OPPO","OPPO A6","A Series","8 GB","32 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-8-gb-32-gb"
"OPPO","OPPO A6","A Series","8 GB","64 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-8-gb-64-gb"
"OPPO","OPPO A6","A Series","8 GB","128 GB",7600,7828,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-8-gb-128-gb"
"OPPO","OPPO A6","A Series","8 GB","256 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-8-gb-256-gb"
"OPPO","OPPO A6 Pro","A Series","8 GB","128 GB",68000,70040,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-8-gb-128-gb"
"OPPO","OPPO A6 Pro","A Series","8 GB","256 GB",74000,76220,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-8-gb-256-gb"
"OPPO","OPPO A6 Pro","A Series","8 GB","512 GB",79000,81370,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-8-gb-512-gb"
"OPPO","OPPO A6 Pro","A Series","8 GB","1024 GB",84000,86520,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-8-gb-1024-gb"
"OPPO","OPPO A6 Pro","A Series","12 GB","128 GB",70400,72512,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-12-gb-128-gb"
"OPPO","OPPO A6 Pro","A Series","12 GB","256 GB",76400,78692,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-12-gb-256-gb"
"OPPO","OPPO A6 Pro","A Series","12 GB","512 GB",81400,83842,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-12-gb-512-gb"
"OPPO","OPPO A6 Pro","A Series","12 GB","1024 GB",86400,88992,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-12-gb-1024-gb"
"OPPO","OPPO A6 Pro","A Series","16 GB","128 GB",72800,74984,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-16-gb-128-gb"
"OPPO","OPPO A6 Pro","A Series","16 GB","256 GB",78800,81164,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-16-gb-256-gb"
"OPPO","OPPO A6 Pro","A Series","16 GB","512 GB",83800,86314,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-16-gb-512-gb"
"OPPO","OPPO A6 Pro","A Series","16 GB","1024 GB",88800,91464,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6-pro-16-gb-1024-gb"
"OPPO","OPPO A6x","A Series","2 GB","32 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-2-gb-32-gb"
"OPPO","OPPO A6x","A Series","2 GB","64 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-2-gb-64-gb"
"OPPO","OPPO A6x","A Series","2 GB","128 GB",4000,4120,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-2-gb-128-gb"
"OPPO","OPPO A6x","A Series","2 GB","256 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-2-gb-256-gb"
"OPPO","OPPO A6x","A Series","4 GB","32 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-4-gb-32-gb"
"OPPO","OPPO A6x","A Series","4 GB","64 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-4-gb-64-gb"
"OPPO","OPPO A6x","A Series","4 GB","128 GB",5200,5356,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-4-gb-128-gb"
"OPPO","OPPO A6x","A Series","4 GB","256 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-4-gb-256-gb"
"OPPO","OPPO A6x","A Series","6 GB","32 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-6-gb-32-gb"
"OPPO","OPPO A6x","A Series","6 GB","64 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-6-gb-64-gb"
"OPPO","OPPO A6x","A Series","6 GB","128 GB",6400,6592,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-6-gb-128-gb"
"OPPO","OPPO A6x","A Series","6 GB","256 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-6-gb-256-gb"
"OPPO","OPPO A6x","A Series","8 GB","32 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-8-gb-32-gb"
"OPPO","OPPO A6x","A Series","8 GB","64 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-8-gb-64-gb"
"OPPO","OPPO A6x","A Series","8 GB","128 GB",7600,7828,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-8-gb-128-gb"
"OPPO","OPPO A6x","A Series","8 GB","256 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-a6x-8-gb-256-gb"
"OPPO","OPPO F21","F Series","2 GB","32 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-2-gb-32-gb"
"OPPO","OPPO F21","F Series","2 GB","64 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-2-gb-64-gb"
"OPPO","OPPO F21","F Series","2 GB","128 GB",4000,4120,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-2-gb-128-gb"
"OPPO","OPPO F21","F Series","2 GB","256 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-2-gb-256-gb"
"OPPO","OPPO F21","F Series","4 GB","32 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-4-gb-32-gb"
"OPPO","OPPO F21","F Series","4 GB","64 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-4-gb-64-gb"
"OPPO","OPPO F21","F Series","4 GB","128 GB",5200,5356,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-4-gb-128-gb"
"OPPO","OPPO F21","F Series","4 GB","256 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-4-gb-256-gb"
"OPPO","OPPO F21","F Series","6 GB","32 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-6-gb-32-gb"
"OPPO","OPPO F21","F Series","6 GB","64 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-6-gb-64-gb"
"OPPO","OPPO F21","F Series","6 GB","128 GB",6400,6592,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-6-gb-128-gb"
"OPPO","OPPO F21","F Series","6 GB","256 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-6-gb-256-gb"
"OPPO","OPPO F21","F Series","8 GB","32 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-8-gb-32-gb"
"OPPO","OPPO F21","F Series","8 GB","64 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-8-gb-64-gb"
"OPPO","OPPO F21","F Series","8 GB","128 GB",7600,7828,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-8-gb-128-gb"
"OPPO","OPPO F21","F Series","8 GB","256 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-8-gb-256-gb"
"OPPO","OPPO F21 Pro 5G","F Series","8 GB","128 GB",68000,70040,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-8-gb-128-gb"
"OPPO","OPPO F21 Pro 5G","F Series","8 GB","256 GB",74000,76220,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-8-gb-256-gb"
"OPPO","OPPO F21 Pro 5G","F Series","8 GB","512 GB",79000,81370,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-8-gb-512-gb"
"OPPO","OPPO F21 Pro 5G","F Series","8 GB","1024 GB",84000,86520,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-8-gb-1024-gb"
"OPPO","OPPO F21 Pro 5G","F Series","12 GB","128 GB",70400,72512,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-12-gb-128-gb"
"OPPO","OPPO F21 Pro 5G","F Series","12 GB","256 GB",76400,78692,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-12-gb-256-gb"
"OPPO","OPPO F21 Pro 5G","F Series","12 GB","512 GB",81400,83842,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-12-gb-512-gb"
"OPPO","OPPO F21 Pro 5G","F Series","12 GB","1024 GB",86400,88992,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-12-gb-1024-gb"
"OPPO","OPPO F21 Pro 5G","F Series","16 GB","128 GB",72800,74984,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-16-gb-128-gb"
"OPPO","OPPO F21 Pro 5G","F Series","16 GB","256 GB",78800,81164,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-16-gb-256-gb"
"OPPO","OPPO F21 Pro 5G","F Series","16 GB","512 GB",83800,86314,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-16-gb-512-gb"
"OPPO","OPPO F21 Pro 5G","F Series","16 GB","1024 GB",88800,91464,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f21-pro-5g-16-gb-1024-gb"
"OPPO","OPPO F23","F Series","2 GB","32 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-2-gb-32-gb"
"OPPO","OPPO F23","F Series","2 GB","64 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-2-gb-64-gb"
"OPPO","OPPO F23","F Series","2 GB","128 GB",4000,4120,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-2-gb-128-gb"
"OPPO","OPPO F23","F Series","2 GB","256 GB",10000,10300,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-2-gb-256-gb"
"OPPO","OPPO F23","F Series","4 GB","32 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-4-gb-32-gb"
"OPPO","OPPO F23","F Series","4 GB","64 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-4-gb-64-gb"
"OPPO","OPPO F23","F Series","4 GB","128 GB",5200,5356,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-4-gb-128-gb"
"OPPO","OPPO F23","F Series","4 GB","256 GB",11200,11536,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-4-gb-256-gb"
"OPPO","OPPO F23","F Series","6 GB","32 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-6-gb-32-gb"
"OPPO","OPPO F23","F Series","6 GB","64 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-6-gb-64-gb"
"OPPO","OPPO F23","F Series","6 GB","128 GB",6400,6592,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-6-gb-128-gb"
"OPPO","OPPO F23","F Series","6 GB","256 GB",12400,12772,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-6-gb-256-gb"
"OPPO","OPPO F23","F Series","8 GB","32 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-8-gb-32-gb"
"OPPO","OPPO F23","F Series","8 GB","64 GB",13600,14008,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-8-gb-64-gb"
"OPPO","OPPO F23","F Series","8 GB","128 GB",7600,7828,"https://www.cashify.in/sell-old-mobile-phone/used-oppo-f23-8-gb-128-gb"
